i,LSOA11CD_props,area_props,area_total,LSOA11CD_majority
43547,"['E01029215', 'E01029181', 'E01029192', 'E01029191']","[0.6, 0.375, 0.024, 0.001]",4000000.0,E01029215
43548,"['E01029215', 'E01029214', 'E01029192', 'E01029202']","[0.626, 0.369, 0.005, 0.0]",4000000.0,E01029215
43549,"['E01029214', 'E01029203', 'E01029202']","[0.796, 0.198, 0.005]",4000000.0,E01029214
43550,"['E01029214', 'E01029199', 'E01029223', 'E01029203', 'E01029211']","[0.694, 0.134, 0.085, 0.08, 0.007]",4000000.0,E01029214
43551,"['E01029223', 'E01029211', 'E01029224', 'E01029199', 'E01029203']","[0.683, 0.257, 0.041, 0.016, 0.004]",4000000.0,E01029223
43552,"['E01029224', 'E01029223', 'E01029211', 'E01029225', 'E01029226']","[0.92, 0.058, 0.019, 0.002, 0.001]",4000000.0,E01029224
43553,"['E01029224', 'E01029226', 'E01029211', 'E01029225']","[0.741, 0.24, 0.016, 0.002]",4000000.0,E01029224
43554,"['E01029224', 'E01029019', 'E01029210']","[0.879, 0.09, 0.031]",4000000.0,E01029224
43555,"['E01029224', 'E01029019']","[0.75, 0.25]",4000000.0,E01029224
43556,"['E01029019', 'E01029074', 'E01029224']","[0.643, 0.205, 0.152]",4000000.0,E01029019
43557,"['E01029071', 'E01029019', 'E01029074', 'E01029073', 'E01029051', 'E01029070']","[0.567, 0.21, 0.201, 0.011, 0.01, 0.001]",4000000.0,E01029071
43558,"['E01029051', 'E01029047', 'E01032627', 'E01029046', 'E01029050', 'E01029071']","[0.418, 0.285, 0.105, 0.066, 0.066, 0.06]",4000000.0,E01029051
43559,"['E01029050', 'E01029054', 'E01032627', 'E01029047', 'E01029061']","[0.548, 0.328, 0.052, 0.038, 0.035]",4000000.0,E01029050
43560,"['E01029061', 'E01029054', 'E01029052']","[0.482, 0.454, 0.063]",4000000.0,E01029061
43561,"['E01029052', 'E01029054']","[0.862, 0.138]",4000000.0,E01029052
43562,"['E01029052', 'E01029061']","[0.986, 0.014]",4000000.0,E01029052
43563,"['E01029052', 'E01029060']","[0.997, 0.003]",4000000.0,E01029052
43564,"['E01029060', 'E01029052']","[0.554, 0.446]",4000000.0,E01029060
43565,"['E01029128', 'E01029060']","[0.591, 0.409]",4000000.0,E01029128
43566,"['E01029060', 'E01029128']","[0.82, 0.18]",4000000.0,E01029060
43567,"['E01029060', 'E01029128']","[0.931, 0.069]",4000000.0,E01029060
43568,"['E01014747', 'E01029060']","[0.801, 0.199]",4000000.0,E01014747
43569,"['E01014747', 'E01014854']","[0.645, 0.355]",4000000.0,E01014747
43570,['E01014854'],[1.0],4000000.0,E01014854
43571,['E01014854'],[1.0],4000000.0,E01014854
43572,"['E01014739', 'E01014854']","[0.672, 0.328]",4000000.0,E01014739
43573,"['E01014739', 'E01014740', 'E01014737']","[0.475, 0.354, 0.171]",4000000.0,E01014739
43574,"['E01014852', 'E01014740', 'E01014737', 'E01014775']","[0.577, 0.223, 0.199, 0.001]",4000000.0,E01014852
43575,"['E01014852', 'E01032674']","[0.9, 0.1]",4000000.0,E01014852
43576,"['E01032674', 'E01014852']","[0.835, 0.165]",4000000.0,E01032674
43577,"['E01032674', 'E01014767']","[0.736, 0.264]",3961243.5,E01032674
43578,"['E01014767', 'E01014496', 'E01014499']","[0.855, 0.145, 0.001]",915874.6,E01014767
43597,['E01014050'],[1.0],2655507.1,E01014050
43598,['E01014050'],[1.0],4000000.0,E01014050
43599,"['E01014050', 'E01014059']","[0.903, 0.097]",4000000.0,E01014050
43600,"['E01014059', 'E01014050']","[0.796, 0.204]",4000000.0,E01014059
43601,['E01014059'],[1.0],4000000.0,E01014059
43602,"['E01014060', 'E01014059']","[0.752, 0.248]",4000000.0,E01014060
43603,"['E01014060', 'E01014099']","[0.981, 0.019]",4000000.0,E01014060
43604,"['E01014060', 'E01014099']","[0.678, 0.322]",4000000.0,E01014060
43605,"['E01014060', 'E01014099', 'E01014026']","[0.521, 0.357, 0.122]",4000000.0,E01014060
43606,"['E01014026', 'E01014060']","[0.976, 0.024]",4000000.0,E01014026
43607,"['E01014026', 'E01014072', 'E01013992', 'E01013993']","[0.855, 0.114, 0.02, 0.01]",4000000.0,E01014026
43608,"['E01013992', 'E01014072', 'E01014012', 'E01013997', 'E01013996', 'E01014075', 'E01013994', 'E01014071', 'E01013993', 'E01013995', 'E01014074', 'E01014070', 'E01014026', 'E01014077', 'E01014080']","[0.111, 0.11, 0.105, 0.102, 0.092, 0.092, 0.072, 0.069, 0.064, 0.063, 0.05, 0.043, 0.025, 0.002, 0.0]",4000000.0,E01013992
43609,"['E01014084', 'E01014077', 'E01014075', 'E01014078', 'E01014083', 'E01014089', 'E01014085', 'E01014076', 'E01014086', 'E01014012', 'E01014088']","[0.262, 0.146, 0.145, 0.087, 0.079, 0.077, 0.072, 0.071, 0.034, 0.026, 0.001]",4000000.0,E01014084
43610,"['E01014007', 'E01014006', 'E01014084', 'E01014088', 'E01014087', 'E01014083', 'E01014089']","[0.529, 0.127, 0.099, 0.082, 0.078, 0.055, 0.03]",4000000.0,E01014007
43611,"['E01014007', 'E01014006', 'E01014082']","[0.579, 0.314, 0.107]",4000000.0,E01014007
43612,"['E01014082', 'E01014100', 'E01014006']","[0.511, 0.279, 0.209]",4000000.0,E01014082
43613,"['E01014100', 'E01014081']","[0.988, 0.012]",4000000.0,E01014100
43614,"['E01014100', 'E01014025', 'E01014081']","[0.962, 0.038, 0.0]",4000000.0,E01014100
43615,"['E01014025', 'E01014024', 'E01014100']","[0.892, 0.072, 0.036]",4000000.0,E01014025
43616,"['E01014025', 'E01014024', 'E01014045', 'E01014046']","[0.403, 0.267, 0.262, 0.068]",4000000.0,E01014025
43617,"['E01014045', 'E01014046', 'E01014024']","[0.928, 0.038, 0.033]",4000000.0,E01014045
43618,"['E01014045', 'E01014048', 'E01014046', 'E01014047', 'E01014041', 'E01014097', 'E01014043', 'E01014042']","[0.457, 0.151, 0.116, 0.1, 0.079, 0.043, 0.033, 0.022]",4000000.0,E01014045
43619,"['E01014097', 'E01014042', 'E01014045', 'E01014041', 'E01014043']","[0.59, 0.365, 0.022, 0.021, 0.002]",4000000.0,E01014097
43620,['E01014097'],[1.0],4000000.0,E01014097
43621,"['E01014097', 'E01013998']","[0.757, 0.243]",4000000.0,E01014097
43622,"['E01013998', 'E01014097', 'E01014096']","[0.975, 0.025, 0.001]",4000000.0,E01013998
43623,"['E01013998', 'E01028996']","[0.957, 0.043]",4000000.0,E01013998
43624,"['E01028996', 'E01013998']","[0.81, 0.19]",4000000.0,E01028996
43625,"['E01013998', 'E01028996', 'E01029012', 'E01014052']","[0.549, 0.374, 0.06, 0.017]",4000000.0,E01013998
43626,"['E01029004', 'E01029012', 'E01033527', 'E01013998', 'E01014052']","[0.436, 0.293, 0.231, 0.022, 0.017]",4000000.0,E01029004
43627,"['E01029004', 'E01033527', 'E01029009']","[0.942, 0.053, 0.006]",4000000.0,E01029004
43628,['E01029004'],[1.0],4000000.0,E01029004
43629,['E01029004'],[1.0],4000000.0,E01029004
43630,"['E01029004', 'E01029015']","[0.57, 0.43]",4000000.0,E01029004
43631,"['E01029015', 'E01029004']","[0.901, 0.099]",4000000.0,E01029015
43632,['E01029015'],[1.0],4000000.0,E01029015
43633,"['E01029015', 'E01028990']","[0.768, 0.232]",4000000.0,E01029015
43634,"['E01028990', 'E01029015']","[0.953, 0.047]",4000000.0,E01028990
43635,"['E01028990', 'E01028960']","[0.871, 0.129]",4000000.0,E01028990
43636,"['E01028960', 'E01028990']","[0.883, 0.117]",4000000.0,E01028960
43637,"['E01028960', 'E01028961']","[0.744, 0.256]",4000000.0,E01028960
43638,"['E01028961', 'E01028960']","[0.852, 0.148]",4000000.0,E01028961
43639,"['E01028961', 'E01028950']","[0.999, 0.001]",4000000.0,E01028961
43640,"['E01028950', 'E01028961']","[0.684, 0.316]",4000000.0,E01028950
43641,['E01028950'],[1.0],4000000.0,E01028950
43642,"['E01028950', 'E01028936']","[0.966, 0.034]",4000000.0,E01028950
43643,"['E01028936', 'E01028959', 'E01028950', 'E01028986']","[0.684, 0.268, 0.047, 0.001]",4000000.0,E01028936
43644,"['E01028986', 'E01028939', 'E01028940', 'E01028985', 'E01028962', 'E01028963', 'E01028936', 'E01028959', 'E01028984', 'E01028949', 'E01028938', 'E01028948']","[0.385, 0.101, 0.088, 0.082, 0.076, 0.07, 0.069, 0.059, 0.055, 0.01, 0.003, 0.003]",4000000.0,E01028986
43645,"['E01028946', 'E01028987', 'E01028938', 'E01028945', 'E01028973', 'E01028949', 'E01028988', 'E01028984', 'E01028931', 'E01028940', 'E01028939', 'E01028989', 'E01028974', 'E01028944', 'E01028985', 'E01028947', 'E01028929', 'E01028967']","[0.197, 0.156, 0.073, 0.073, 0.07, 0.067, 0.065, 0.058, 0.056, 0.042, 0.037, 0.031, 0.03, 0.027, 0.016, 0.001, 0.001, 0.0]",4000000.0,E01028946
43646,"['E01028929', 'E01028956', 'E01028930', 'E01028944', 'E01028931', 'E01028933', 'E01028934', 'E01028981', 'E01028989', 'E01028945', 'E01028957', 'E01028982']","[0.349, 0.12, 0.115, 0.091, 0.088, 0.074, 0.074, 0.033, 0.026, 0.022, 0.007, 0.0]",4000000.0,E01028929
43647,"['E01028929', 'E01028958', 'E01028971', 'E01028957', 'E01028956']","[0.484, 0.36, 0.062, 0.055, 0.039]",4000000.0,E01028929
43648,"['E01028971', 'E01028861', 'E01028958']","[0.954, 0.03, 0.016]",4000000.0,E01028971
43649,"['E01028971', 'E01028861', 'E01028862']","[0.584, 0.368, 0.048]",4000000.0,E01028971
43650,"['E01028862', 'E01028861', 'E01028971']","[0.86, 0.116, 0.024]",4000000.0,E01028862
43651,"['E01028862', 'E01028861']","[0.999, 0.001]",4000000.0,E01028862
43652,"['E01028888', 'E01028862']","[0.509, 0.491]",4000000.0,E01028888
43653,"['E01028888', 'E01028889', 'E01028890']","[0.893, 0.106, 0.002]",4000000.0,E01028888
43654,"['E01028888', 'E01028898', 'E01028889']","[0.972, 0.02, 0.008]",4000000.0,E01028888
43655,"['E01028898', 'E01028888']","[0.568, 0.432]",4000000.0,E01028898
43656,"['E01028898', 'E01028888']","[0.994, 0.006]",4000000.0,E01028898
43657,['E01028898'],[1.0],1954978.4,E01028898
43660,['E01018357'],[1.0],93199.1,E01018357
43661,"['E01018357', 'E01018356']","[0.974, 0.026]",3783108.3,E01018357
43662,"['E01018355', 'E01018356', 'E01018357']","[0.458, 0.272, 0.27]",4000000.0,E01018355
43663,"['E01018357', 'E01018356', 'E01018355']","[0.62, 0.379, 0.001]",4000000.0,E01018357
43664,"['E01018356', 'E01018373']","[0.896, 0.104]",4000000.0,E01018356
43665,"['E01018373', 'E01018481', 'E01018356']","[0.522, 0.285, 0.193]",4000000.0,E01018373
43666,"['E01018373', 'E01018481', 'E01018371', 'E01018372']","[0.901, 0.099, 0.0, 0.0]",4000000.0,E01018373
43667,"['E01018372', 'E01018373', 'E01018371']","[0.494, 0.438, 0.068]",4000000.0,E01018372
43668,"['E01018372', 'E01018371']","[0.792, 0.208]",4000000.0,E01018372
43669,"['E01018372', 'E01018369', 'E01018371']","[0.504, 0.365, 0.131]",4000000.0,E01018372
43670,['E01018369'],[1.0],4000000.0,E01018369
43671,"['E01018369', 'E01018368', 'E01018370']","[0.913, 0.054, 0.032]",4000000.0,E01018369
43672,"['E01018370', 'E01018368', 'E01018369', 'E01018349']","[0.604, 0.291, 0.093, 0.011]",4000000.0,E01018370
43673,"['E01018308', 'E01018349', 'E01018370']","[0.423, 0.37, 0.208]",4000000.0,E01018308
43674,"['E01018308', 'E01018684', 'E01018349']","[0.847, 0.131, 0.022]",4000000.0,E01018308
43675,['E01018684'],[1.0],4000000.0,E01018684
43676,"['E01018684', 'E01018696', 'E01018697', 'E01018690', 'E01018695']","[0.632, 0.16, 0.116, 0.062, 0.031]",4000000.0,E01018684
43677,"['E01018696', 'E01018689', 'E01018690', 'E01018697']","[0.576, 0.241, 0.159, 0.024]",4000000.0,E01018696
43678,"['E01018689', 'E01012416']","[0.995, 0.005]",3778398.8,E01018689
43679,"['E01012417', 'E01012416', 'E01018689', 'E01012429']","[0.614, 0.281, 0.099, 0.006]",2062746.3,E01012417
43680,"['E01012428', 'E01012417', 'E01012429', 'E01012416', 'E01012391', 'E01012430', 'E01012431']","[0.431, 0.331, 0.149, 0.047, 0.035, 0.007, 0.0]",2100868.1,E01012428
43681,"['E01012443', 'E01012391', 'E01012441', 'E01012388', 'E01012442', 'E01012424']","[0.465, 0.393, 0.088, 0.039, 0.008, 0.008]",3386369.4,E01012443
43682,"['E01012427', 'E01012376', 'E01012378', 'E01012421', 'E01012379', 'E01012377', 'E01012380', 'E01012388', 'E01012442', 'E01012420', 'E01012423', 'E01012419', 'E01012390', 'E01012443', 'E01012422', 'E01012374', 'E01012375', 'E01012424', 'E01012426', 'E01006503']","[0.14, 0.131, 0.091, 0.089, 0.079, 0.068, 0.051, 0.046, 0.046, 0.039, 0.037, 0.036, 0.036, 0.026, 0.024, 0.02, 0.017, 0.012, 0.008, 0.005]",4000000.0,E01012427
43683,"['E01006503', 'E01012374', 'E01012393', 'E01012376', 'E01012423', 'E01012421', 'E01006889', 'E01012375', 'E01006891']","[0.769, 0.095, 0.087, 0.027, 0.017, 0.002, 0.001, 0.001, 0.0]",4000000.0,E01006503
43684,"['E01006889', 'E01006895', 'E01006891', 'E01006894', 'E01006888', 'E01006910', 'E01006893', 'E01006503', 'E01012393']","[0.38, 0.147, 0.145, 0.11, 0.08, 0.056, 0.044, 0.032, 0.008]",4000000.0,E01006889
43685,"['E01032905', 'E01006827', 'E01032904', 'E01006906', 'E01006892', 'E01006907', 'E01006910', 'E01006913', 'E01006894', 'E01006890', 'E01006905', 'E01006903', 'E01006830', 'E01006893', 'E01006912', 'E01006828', 'E01006829']","[0.314, 0.177, 0.085, 0.072, 0.067, 0.052, 0.052, 0.04, 0.031, 0.024, 0.022, 0.022, 0.021, 0.014, 0.006, 0.001, 0.0]",4000000.0,E01032905
43686,"['E01006835', 'E01006829', 'E01006833', 'E01006905', 'E01006903', 'E01006834', 'E01006904', 'E01006832', 'E01006831', 'E01006830', 'E01006880', 'E01006879', 'E01006878', 'E01006822', 'E01006877', 'E01006876', 'E01006907', 'E01006913', 'E01006826']","[0.239, 0.133, 0.106, 0.081, 0.076, 0.067, 0.061, 0.056, 0.048, 0.038, 0.034, 0.02, 0.016, 0.013, 0.01, 0.001, 0.0, 0.0, 0.0]",4000000.0,E01006835
43687,"['E01006916', 'E01006914', 'E01006919', 'E01006917', 'E01006915', 'E01006918', 'E01006822', 'E01006824', 'E01006876', 'E01006879', 'E01006877', 'E01006878', 'E01006825', 'E01006823', 'E01006880']","[0.194, 0.127, 0.121, 0.097, 0.096, 0.085, 0.063, 0.059, 0.054, 0.043, 0.029, 0.028, 0.002, 0.001, 0.0]",4000000.0,E01006916
43688,"['E01006885', 'E01006919', 'E01006851', 'E01006914', 'E01006883', 'E01006916']","[0.669, 0.176, 0.064, 0.041, 0.033, 0.017]",4000000.0,E01006885
43689,"['E01006885', 'E01006882']","[0.975, 0.025]",4000000.0,E01006885
43690,"['E01025535', 'E01006885', 'E01006886', 'E01006882']","[0.577, 0.305, 0.11, 0.008]",4000000.0,E01025535
43691,"['E01025535', 'E01025494', 'E01025505', 'E01025493', 'E01025503', 'E01025492', 'E01025504', 'E01025523', 'E01025528', 'E01025521', 'E01025529', 'E01025527']","[0.507, 0.095, 0.084, 0.08, 0.07, 0.052, 0.051, 0.024, 0.018, 0.016, 0.001, 0.0]",4000000.0,E01025535
43692,"['E01025529', 'E01025470', 'E01025482', 'E01025527', 'E01025528', 'E01025480', 'E01025471', 'E01025492', 'E01025481', 'E01025510', 'E01025469', 'E01025521', 'E01025493', 'E01025535']","[0.3, 0.144, 0.103, 0.103, 0.076, 0.067, 0.062, 0.041, 0.04, 0.036, 0.018, 0.009, 0.001, 0.001]",4000000.0,E01025529
43693,"['E01025510', 'E01025470', 'E01025506', 'E01025469', 'E01025468', 'E01025471']","[0.712, 0.148, 0.087, 0.042, 0.011, 0.001]",4000000.0,E01025510
43694,"['E01025510', 'E01025512', 'E01025511', 'E01025506']","[0.733, 0.166, 0.074, 0.027]",4000000.0,E01025510
43695,"['E01025511', 'E01025538', 'E01025510', 'E01024964']","[0.884, 0.069, 0.041, 0.006]",4000000.0,E01025511
43696,"['E01024964', 'E01024965', 'E01025511']","[0.715, 0.165, 0.12]",4000000.0,E01024964
43697,"['E01024965', 'E01024974', 'E01024964']","[0.737, 0.217, 0.045]",4000000.0,E01024965
43698,"['E01024974', 'E01024975', 'E01024965', 'E01024976']","[0.551, 0.244, 0.141, 0.063]",4000000.0,E01024974
43699,"['E01024975', 'E01024974']","[0.687, 0.313]",4000000.0,E01024975
43700,"['E01025436', 'E01025437', 'E01024974', 'E01025451', 'E01025452', 'E01024975']","[0.36, 0.222, 0.219, 0.101, 0.07, 0.028]",4000000.0,E01025436
43701,"['E01025455', 'E01025437', 'E01025439', 'E01025452', 'E01025453', 'E01025454', 'E01025441']","[0.6, 0.195, 0.158, 0.032, 0.012, 0.001, 0.001]",4000000.0,E01025455
43702,"['E01025453', 'E01025439', 'E01025440', 'E01025424', 'E01025454', 'E01025455', 'E01025441', 'E01025467']","[0.386, 0.326, 0.227, 0.036, 0.014, 0.008, 0.003, 0.001]",4000000.0,E01025453
43703,"['E01025424', 'E01025440', 'E01025270', 'E01025288']","[0.634, 0.161, 0.136, 0.069]",3679171.1,E01025424
43704,"['E01025270', 'E01025272', 'E01025265', 'E01025271', 'E01025269', 'E01025268', 'E01025288', 'E01025267', 'E01025266', 'E01025260']","[0.387, 0.184, 0.104, 0.088, 0.073, 0.064, 0.052, 0.043, 0.003, 0.002]",4000000.0,E01025270
43705,"['E01025280', 'E01025272', 'E01025273', 'E01025262', 'E01025260', 'E01025263', 'E01025014']","[0.496, 0.374, 0.11, 0.015, 0.006, 0.0, 0.0]",4000000.0,E01025280
43706,"['E01025280', 'E01025281']","[0.691, 0.309]",4000000.0,E01025280
43707,"['E01025280', 'E01025281', 'E01025547']","[0.474, 0.391, 0.136]",4000000.0,E01025280
43708,"['E01025547', 'E01025280', 'E01025561', 'E01025281']","[0.743, 0.145, 0.076, 0.036]",4000000.0,E01025547
43709,"['E01025547', 'E01025553']","[0.975, 0.025]",4000000.0,E01025547
43710,"['E01025553', 'E01025547', 'E01025549']","[0.562, 0.38, 0.058]",4000000.0,E01025553
43711,"['E01025549', 'E01025559', 'E01025553', 'E01025560', 'E01025558']","[0.823, 0.083, 0.041, 0.039, 0.014]",4000000.0,E01025549
43712,"['E01025549', 'E01025548', 'E01025558', 'E01025560', 'E01025609', 'E01025559']","[0.524, 0.249, 0.183, 0.031, 0.01, 0.003]",4000000.0,E01025549
43713,"['E01025548', 'E01025609', 'E01025549']","[0.484, 0.476, 0.04]",4000000.0,E01025548
43714,"['E01025609', 'E01025548', 'E01025105']","[0.91, 0.085, 0.005]",4000000.0,E01025609
43715,"['E01025105', 'E01025609']","[0.628, 0.372]",4000000.0,E01025105
43716,"['E01025105', 'E01025106']","[0.957, 0.043]",4000000.0,E01025105
43717,"['E01025105', 'E01025107', 'E01025106', 'E01025131']","[0.868, 0.096, 0.027, 0.01]",4000000.0,E01025105
43718,"['E01025107', 'E01025131', 'E01025142', 'E01025105']","[0.789, 0.137, 0.045, 0.029]",4000000.0,E01025107
43719,"['E01025107', 'E01025131', 'E01025126', 'E01025127', 'E01025142', 'E01025141', 'E01025128', 'E01025095']","[0.353, 0.302, 0.232, 0.089, 0.009, 0.009, 0.006, 0.0]",4000000.0,E01025107
43720,"['E01025095', 'E01025131', 'E01025091', 'E01025126', 'E01025092', 'E01025128']","[0.488, 0.45, 0.027, 0.021, 0.014, 0.001]",4000000.0,E01025095
43721,"['E01025108', 'E01025131', 'E01025159', 'E01025109', 'E01025095', 'E01025092']","[0.496, 0.46, 0.022, 0.012, 0.009, 0.0]",4000000.0,E01025108
43722,"['E01025130', 'E01025159', 'E01025108', 'E01025109', 'E01025089']","[0.388, 0.279, 0.153, 0.131, 0.049]",4000000.0,E01025130
43723,"['E01025130', 'E01025089', 'E01025096', 'E01025090', 'E01025097', 'E01025088']","[0.471, 0.196, 0.181, 0.11, 0.041, 0.0]",4000000.0,E01025130
43724,"['E01025098', 'E01025096', 'E01025097', 'E01025088', 'E01025169', 'E01025130', 'E01025168', 'E01025090']","[0.487, 0.132, 0.131, 0.112, 0.067, 0.028, 0.025, 0.018]",3994645.9,E01025098
43725,"['E01025169', 'E01025168', 'E01025098']","[0.747, 0.253, 0.001]",4000000.0,E01025169
43726,"['E01025148', 'E01025169']","[0.959, 0.041]",4000000.0,E01025148
43727,"['E01025148', 'E01019343']","[0.844, 0.156]",4000000.0,E01025148
43728,"['E01019343', 'E01025148']","[0.987, 0.013]",4000000.0,E01019343
43729,"['E01019343', 'E01019382']","[0.803, 0.197]",3996893.4,E01019343
43730,"['E01019377', 'E01019382', 'E01019343']","[0.575, 0.424, 0.001]",3994272.1,E01019377
43731,"['E01019377', 'E01019383']","[0.885, 0.115]",4000000.0,E01019377
43732,"['E01019377', 'E01019383']","[0.858, 0.142]",4000000.0,E01019377
43733,['E01019383'],[1.0],4000000.0,E01019383
43734,"['E01019383', 'E01019346', 'E01019369', 'E01019361']","[0.891, 0.1, 0.006, 0.004]",4000000.0,E01019383
43735,"['E01019346', 'E01019360', 'E01019363', 'E01019361', 'E01019383']","[0.801, 0.102, 0.063, 0.028, 0.005]",4000000.0,E01019346
43736,"['E01019346', 'E01019360', 'E01019371']","[0.965, 0.021, 0.014]",4000000.0,E01019346
43737,"['E01019346', 'E01019387']","[0.989, 0.011]",4000000.0,E01019346
43738,"['E01019346', 'E01019387']","[0.958, 0.042]",4000000.0,E01019346
43739,"['E01019394', 'E01019346', 'E01019387']","[0.497, 0.395, 0.108]",4000000.0,E01019394
43740,['E01019394'],[1.0],4000000.0,E01019394
43741,['E01019394'],[1.0],4000000.0,E01019394
43742,"['E01019394', 'E01019337']","[0.979, 0.021]",4000000.0,E01019394
43743,"['E01019337', 'E01019394']","[0.885, 0.115]",4000000.0,E01019337
43744,['E01019337'],[1.0],4000000.0,E01019337
43745,['E01019337'],[1.0],4000000.0,E01019337
43746,"['E01019337', 'E01019308']","[0.918, 0.082]",4000000.0,E01019337
43747,"['E01019308', 'E01019337']","[0.948, 0.052]",4000000.0,E01019308
43748,['E01019308'],[1.0],4000000.0,E01019308
43749,['E01019308'],[1.0],4000000.0,E01019308
43750,['E01019308'],[1.0],4000000.0,E01019308
43751,"['E01019308', 'E01019312']","[0.792, 0.208]",4000000.0,E01019308
43752,"['E01019312', 'E01019308', 'E01019311']","[0.663, 0.291, 0.046]",4000000.0,E01019312
43753,"['E01019311', 'E01019335', 'E01019312', 'E01019334']","[0.822, 0.118, 0.06, 0.0]",4000000.0,E01019311
43754,"['E01019335', 'E01019316', 'E01019329', 'E01019311', 'E01019336', 'E01019331']","[0.437, 0.356, 0.099, 0.088, 0.02, 0.001]",4000000.0,E01019335
43755,"['E01019329', 'E01019316']","[0.822, 0.178]",4000000.0,E01019329
43756,"['E01019329', 'E01019316']","[0.608, 0.392]",4000000.0,E01019329
43757,"['E01019316', 'E01019329']","[0.825, 0.175]",4000000.0,E01019316
43758,"['E01019316', 'E01019322']","[0.938, 0.062]",4000000.0,E01019316
43759,"['E01019316', 'E01019322', 'E01019315']","[0.456, 0.417, 0.127]",4000000.0,E01019316
43760,"['E01019322', 'E01019315']","[0.928, 0.072]",4000000.0,E01019322
43761,"['E01019322', 'E01019315', 'E01019320']","[0.718, 0.245, 0.036]",4000000.0,E01019322
